created_at;id_str;tweet;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Aug 30 14:04:13 +0000 2023;1,69689E+18;"Kok Mendikbud nya kelihatan nya tidak punya kreatifitas apa ngurus zonasi aja amburadul.""";0;0;0;0;in;1,07569E+18;1,69689E+18;NataprajaSule;https://twitter.com/NataprajaSule/status/1696886544605299169
Wed Aug 30 13:39:06 +0000 2023;1,69688E+18;@collegemenfess jangan2 abis ini lamar kerja pake sistem zonasi;0;0;0;0;in;1,5295E+18;1,69686E+18;iaelipiayo;https://twitter.com/iaelipiayo/status/1696880222782534063
Wed Aug 30 13:21:22 +0000 2023;1,69688E+18;Jalur Zonasi ❌ Jalur Prestasi ❌ Jalur Gform ✅;0;1;0;1;in;1198562436;1,69688E+18;SundeeSign27;https://twitter.com/SundeeSign27/status/1696875761066483937
Wed Aug 30 13:00:01 +0000 2023;1,69687E+18;Sistem zonasi sudah terbukti melahirkan berbagai jenis pelanggaran dan kecurangan. Udah bener itu dihapus aja mendingan. #TerminalMojok https://t.co/bqm65Tou3s;0;0;0;8;in;2388795571;1,69687E+18;mojokdotco;https://twitter.com/mojokdotco/status/1696870386485678336
Wed Aug 30 12:43:57 +0000 2023;1,69687E+18;@collegemenfess Masuk SD mulai diberlakukan daftar online, daftar SMA mulai diberlakukan sistem zonasi dan umur, daftar perguruan tinggi jalur snbt TKA diapus udah jadi maba skripsi ga wajib  Nikmat mana lagi yg engkau dustakan;0;0;0;0;in;1,64095E+18;1,69686E+18;ravonnarenss;https://twitter.com/ravonnarenss/status/1696866344900407298
Wed Aug 30 12:39:42 +0000 2023;1,69687E+18;"@kegblgnunfaedh Kan Zonasi, kok pada bawa kendaraan sen... *Oh mungkin mau manasin kendaraan pribadi kalo gak dipake kan nanti rusak walaupun jaraknya Deket""""";0;0;0;0;in;3019002596;1,69651E+18;MIT_PSbg;https://twitter.com/MIT_PSbg/status/1696865276296577115
Wed Aug 30 12:37:12 +0000 2023;1,69686E+18;angkatan 23 juga badut bgt beberapa bulan sblm UTBK diganti sistemnya jadi SNBT trs pas masuk SMA juga bersaing ama yang berumur dan zonasi 😁🤡;0;0;0;0;in;9,46578E+17;1,69686E+18;jjeongpil;https://twitter.com/jjeongpil/status/1696864644064039081
Wed Aug 30 12:31:20 +0000 2023;1,69686E+18;@collegemenfess tp pas sma enak sih blm zonasi2 wkwk kayanya ak ga ada di kampus yg skrg kalau waktu sma kena zonasi;0;0;0;0;in;1,57501E+18;1,69686E+18;orienju;https://twitter.com/orienju/status/1696863167815823513
Wed Aug 30 11:59:49 +0000 2023;1,69686E+18;Kemaren dia berbicara tentang Ujian nasional dan zonasi Sekarang dia berbicara skripsi dan sejenisnya  Bisa saja besok dia berbicara tentang pemilu;0;0;0;0;in;1,4559E+18;1,69686E+18;mryanpamungkas1;https://twitter.com/mryanpamungkas1/status/1696855237683024100
Wed Aug 30 11:54:06 +0000 2023;1,69685E+18;UN bukan syarat kelulusan, Kuliah gaperlu skripsi, Opo neh jal?  Sekalian aja masuk PTN pake zonasi;0;1;0;0;in;228561115;1,69685E+18;hariagung_;https://twitter.com/hariagung_/status/1696853798109790247
Wed Aug 30 10:55:16 +0000 2023;1,69684E+18;@pdkjateng Udah patah min harapan ku cuma di sma negeri aja sini sekolah sma negeri cuma 1 aku masuk zonasi tidak masuk saya coba jalur arfimasi tidak bisa min;0;0;0;0;in;1,53556E+18;1,67477E+18;onethecha;https://twitter.com/onethecha/status/1696838995609862252
Wed Aug 30 10:44:32 +0000 2023;1,69684E+18;@papa_loren Langsung aja kasi ijazah Diem...kan pemerataan. Udah jalur Mandiri (duit), zonasi, kurikulum Merdeka. Pemerataan ke oon an... 😂;0;0;0;0;in;138631288;1,69669E+18;vernandozz;https://twitter.com/vernandozz/status/1696836293425320339
Wed Aug 30 10:24:11 +0000 2023;1,69683E+18;@odajimayy Plis jalur zonasi😭;0;0;0;0;in;1,64394E+18;1,69652E+18;jeyssky;https://twitter.com/jeyssky/status/1696831171693535738
Wed Aug 30 08:58:24 +0000 2023;1,69681E+18;@BBCIndonesia Maaf pak kepsek, kan ada sistem zonasi sekarang. Pertanyaan saya:  Apakah memang semua siswa/siswi yang terjaring adalah Muslim karena di daerah sekolahnya 100% hanya Muslim (zonasi kan hitung daerah, ga ada hitungan lain), atau ada alasan lain yang bisa saja melanggar hukum?;0;0;1;1;in;76906941;1,69681E+18;followIndoPr0;https://twitter.com/followIndoPr0/status/1696809581295595825
Wed Aug 30 08:54:35 +0000 2023;1,69681E+18;angkatan gw dipikir2 lucu dah kebijakan fullday muncul pas mau dari sd ke smp dari smp ke sma mulai ada zonasi (kalau rumah deket nambah poin di nem) pas sma un dihapus ujian sekolah online trs utbk pake masker pake face shield kayak mau ngelas kt gwteh trs utbknya—;0;1;0;0;in;1,43952E+18;1,69681E+18;__97O6;https://twitter.com/__97O6/status/1696808624444878877
Wed Aug 30 07:15:27 +0000 2023;1,69678E+18;Smp gua negeri weh. Terus pas lulus ini gua pengen masuk sma, jurusan ipa, karena gua pengen kuliah dan ambil jurusan psikolog. Gua daftar ke salah satu sman deket rumah, pake sistem zonasi, dari pagi sampe sore, dua hari berturut-turut, gua gak keterima.;0;1;0;0;in;8,98763E+17;1,69678E+18;himrinsanity;https://twitter.com/himrinsanity/status/1696783673797038483
Wed Aug 30 06:53:32 +0000 2023;1,69678E+18;#Repost @djplkemenhub151  • • • • • • Hai #KawanLaut, ternyata tidak hanya kendaraan di darat loh yang punya tempat khusus untuk berkendara, di wilayah DLKR DLKP Pelabuhan juga memiliki zonasi untuk setiap kepentingan kapal, kita simak yuk  https://t.co/1vPzYEYSvG;0;0;1;3;in;9,68324E+17;1,69678E+18;OpHumas;https://twitter.com/OpHumas/status/1696778161516949836
Wed Aug 30 06:51:47 +0000 2023;1,69678E+18;Gak ada zonasi, kurikulum merdeka, gak banyak project yg ngerepotin orang rumah;0;0;0;0;in;1,37906E+18;1,69678E+18;nawstaaa;https://twitter.com/nawstaaa/status/1696777718053118283
Wed Aug 30 05:21:15 +0000 2023;1,69675E+18;@wikidisastra duh euy mun modal zonasi abdi moal tiasa sakola di SMP 5;0;1;0;0;in;302417940;1,69675E+18;RickyNSas;https://twitter.com/RickyNSas/status/1696754934879027479
Wed Aug 30 05:54:38 +0000 2023;1,69676E+18;@gibran_tweet Ra klebu zonasi soale 🤣;0;0;0;0;in;1,47745E+18;1,69676E+18;wednesdaily;https://twitter.com/wednesdaily/status/1696763337437323306
Wed Aug 30 06:36:34 +0000 2023;1,69677E+18;@KompasTV System zonasi hapus dulu @nadiemmakarim @Kemdikbud_RI;0;0;0;0;in;1496518194;1,69649E+18;sejak_2013;https://twitter.com/sejak_2013/status/1696773891719655619
Wed Aug 30 05:06:07 +0000 2023;1,69675E+18;SMA? Leumpang SMP? Leumpang oge, jarang pisan kana angkot SD? Komo  makanya dukung zonasi;2;1;2;0;in;74729362;1,69675E+18;wikidisastra;https://twitter.com/wikidisastra/status/1696751125654122832
Wed Aug 30 05:01:54 +0000 2023;1,69675E+18;@AraituLaki Berikutnya nyari kerja dgn sistem zonasi;0;1;0;1;in;9,75046E+17;1,69656E+18;AKU_dgn3putra;https://twitter.com/AKU_dgn3putra/status/1696750067234083081
Wed Aug 30 04:50:43 +0000 2023;1,69675E+18;@mojokdotco Multi sistem pendidikan dengan dana yg besar tidak mampu memaksimalkan pembangunan ruang sekolah baru. Kemenag, Kemendagri, PUPR, Pemda, DPR (komisi 2, 5, 8 dan 10). Thn 2023 anggaran Kemendikbud  608,3 triliun sistem zonasi masih terus terjadi. https://t.co/8HJFUkIhZP;0;0;0;0;in;1,66833E+18;1,69672E+18;Lanun_1017;https://twitter.com/Lanun_1017/status/1696747251249611210
Wed Aug 30 04:46:15 +0000 2023;1,69675E+18;@ino_tokyo @PolJokesID @aniesbaswedan Ini yang dikritisi @aniesbaswedan di desak anies. Yang salah bukan sistem zonasi melainkan ketersediaan sekolah. Seharusnya ketersediaan sekolah merata mulai jenjang SD, SMP, SMA. Negara yang harus menyediakan bukan swasta.;0;0;0;0;in;55182219;1,69646E+18;ardhsta;https://twitter.com/ardhsta/status/1696746126098215040
Wed Aug 30 04:12:08 +0000 2023;1,69674E+18;@collegemenfess Sekalian sistem zonasi dihapus itu pak, tambah kacau soalnya;0;0;0;0;in;145188211;1,6965E+18;purplelinew;https://twitter.com/purplelinew/status/1696737543440732475
Wed Aug 30 03:30:39 +0000 2023;1,69673E+18;@giIangmahesa Dari seragamnya kayaknya sekolah swasta. Gak ada zonasi.;0;1;0;0;in;2487707222;1,69672E+18;m4s4g03s;https://twitter.com/m4s4g03s/status/1696727100278100146
Wed Aug 30 03:17:46 +0000 2023;1,69672E+18;Sistem Zonasi Cuma Bentuk Kemalasan Pemerintah untuk Meningkatkan Kualitas Pendidikan. Sudah, Hapus Saja! #TerminalMojok https://t.co/WnqPbZXfUp;2;3;14;52;in;2388795571;1,69672E+18;mojokdotco;https://twitter.com/mojokdotco/status/1696723860597395932
Wed Aug 30 03:10:45 +0000 2023;1,69672E+18;"@mojokdotco Tidak dievaluasi , dikota saya masih ada smp yang komputer saja tidak ada padahal zonasi sudah ada sejak lama. Kalau maunya tidak ada sekolah favorit tapi tidak ada evaluasi dan penambahan fasilitas di sekolah pinggiran ya podo, sekolah favorit"" juga ya tetap ""favorit"".""";0;0;0;0;in;1565594058;1,69672E+18;lucealuzio;https://twitter.com/lucealuzio/status/1696722092769882240
Wed Aug 30 03:10:12 +0000 2023;1,69672E+18;lupa mental orang sini ga kaya negara maju, kalo bikin kebijakan suka kurang riset, liat aja tuh zonasi bjir lah. kasian banget sodara gue mati matian mau masuk sekolah yg dia mau eh kehambat zonasi 😅;1;0;0;0;in;1,07319E+18;1,69672E+18;sillyjou;https://twitter.com/sillyjou/status/1696721957453197553
Wed Aug 30 03:08:54 +0000 2023;1,69672E+18;@sosmedkeras Sistem zonasi noh sekalian juga hapus;0;0;0;0;in;1,62575E+18;1,6965E+18;mads_ovixs;https://twitter.com/mads_ovixs/status/1696721626996605042
Wed Aug 30 03:05:41 +0000 2023;1,69672E+18;Sistem Zonasi Cuma Bentuk Kemalasan Pemerintah untuk Meningkatkan Kualitas Pendidikan. Sudah, Hapus Saja! #TerminalMojok https://t.co/KxWrVPzUZf;0;2;11;34;in;2388795571;1,69672E+18;mojokdotco;https://twitter.com/mojokdotco/status/1696720818573619410
Wed Aug 30 02:51:50 +0000 2023;1,69672E+18;Nggak ada yang jawab ke sekolahnya pakai Transportasi Publik, Sepeda atau Jalan Kaki  Pertanyaannya : apa yang salah?  Jawaban :  1. Sistem Zonasi, ternyata jauh2 rumahnya :) 2. Polisi, coba razia SIM nya di sekolah, banyak yg kena tilang tuh, kan mereka belum 17 tahun  😁😁😁;2;9;25;12;in;29385415;1,69672E+18;giIangmahesa;https://twitter.com/giIangmahesa/status/1696717333560168874
Wed Aug 30 02:48:15 +0000 2023;1,69672E+18;sekolah zonasi;0;0;0;0;in;1,21441E+18;1,69672E+18;crescentdonut;https://twitter.com/crescentdonut/status/1696716433999487021
Wed Aug 30 02:39:10 +0000 2023;1,69671E+18;Jd kini kita paham zonasi itu ternyata rumahnya jauh2 yaa dan siswanya kaya raya;0;0;1;3;in;9,00007E+17;1,69671E+18;gtuajalah;https://twitter.com/gtuajalah/status/1696714147206181195
Wed Aug 30 02:15:09 +0000 2023;1,69671E+18;@collegemenfess Zonasi juga dihapus donk paaackkk;0;0;0;1;in;1,31221E+18;1,6965E+18;Ayanazahwa1;https://twitter.com/Ayanazahwa1/status/1696708103780413808
Wed Aug 30 01:19:37 +0000 2023;1,69669E+18;@papa_loren Zonasi aja malah bikin mumet ortu n siswa yg punya prestasi sekelas Mentri jebolan LN otaknya ko yaa 11-12 ma org yg cuma lulus SMA;0;1;0;4;in;1,54075E+18;1,69669E+18;shasimi99;https://twitter.com/shasimi99/status/1696694125276581939
Wed Aug 30 00:06:40 +0000 2023;1,69668E+18;@BonangAris Gosah smpai gratis ..tuh para emak2 tiap anak lulus SD atau SMP pasti puyeng mikir masalah zonasi. Plus buku2 jg ga bisa ngelungsur kakak2nya. Skrg pakai kurikulum merdeka tp entah spt apa kurikulum itu bentuknya. Ruwettt;0;1;0;0;in;1,428E+18;1,6965E+18;AiraNtieReal;https://twitter.com/AiraNtieReal/status/1696675769970471078
Tue Aug 29 23:04:26 +0000 2023;1,69666E+18;Sekolah SD Negeri nya seperti gini. SMP dan SMU Negeri  nya penerimaan pakai zonasi... anak2 pintar tapi lebih muda tdk bisa masuk Anak Mahasiswanya bisa lulus tanpa bikin skripsi. Masih percaya negara sedang mencerdaskan kehidupan berbangsa ? Gomah kagak https://t.co/u7UPjvGSp5;1;4;12;48;in;963751550;1,69666E+18;KangSemproel;https://twitter.com/KangSemproel/status/1696660105255616519
Tue Aug 29 23:29:46 +0000 2023;1,69667E+18;Kalau kata saya mah jangan percaya, ngeri! Kemarin baru aja ngaku kalau kebijakan sekolah zonasi bukan dari dia, lah jelas-jelas dia yg membeberkan Nanti mau nyalahin siapa lagi kalau gimana-gimana;0;0;0;0;in;187091566;1,69667E+18;gutheutsub;https://twitter.com/gutheutsub/status/1696666483412345093
Tue Aug 29 23:41:16 +0000 2023;1,69667E+18;@kegblgnunfaedh Perasaan sekolah skrg sistem zonasi, dket sma rumah, jln kaki aj bisa. Nah dia bwa mobil🙈;1;0;0;0;in;1,38481E+18;1,69651E+18;rahmanina20;https://twitter.com/rahmanina20/status/1696669377838621122
Tue Aug 29 18:38:52 +0000 2023;1,69659E+18;@Fatime_Akhmedli Aran zonası yağışı sentyabrdan sonra görür həmişə, başın burax;0;1;0;0;tr;9,80379E+17;1,69658E+18;KFC_Huseyn;https://twitter.com/KFC_Huseyn/status/1696593273471598947
Tue Aug 29 17:24:29 +0000 2023;1,69657E+18;@renegadcs UTBK, ZONASI, UN DIHAPUS KABEH AJG;0;1;0;0;in;1,65204E+18;1,69657E+18;JONGSEONGHH;https://twitter.com/JONGSEONGHH/status/1696574556897788235
Tue Aug 29 17:38:51 +0000 2023;1,69658E+18;@sosmedkeras Mending lu pikirin gimana caranya sistem zonasi dalam penerimaan siswa baru dihapus dan  balik ke sistem NEM!!!!!! Pelajaran PMP balikin lagi biar akhlak dan moral siswa pd baek n bener. Lu giliran nongol bikin gaduh ajah!!!!;0;0;0;0;in;438474388;1,6965E+18;widy1892;https://twitter.com/widy1892/status/1696578172597440764
Tue Aug 29 17:50:28 +0000 2023;1,69658E+18;@sosmedkeras Makin kesini makin kesana ya bapak ini. Mulai hapus UN imbasnya zonasi yg semrawut, kurikulum berubah, sekarang hapus skripsi, Indonesia blm siap kalo nerapin semua kebijakan Eropa atau barat sana mentah2 gitu;0;0;0;0;in;1,01997E+18;1,6965E+18;pemimpiangkasa;https://twitter.com/pemimpiangkasa/status/1696581094261629124
Tue Aug 29 16:23:15 +0000 2023;1,69656E+18;Aturannya bagus, jika seluruh kampus di Indonesia sudah setara, tidak tutup mata dari Univ negeri - Univ swasta bisa dilihat masih ada kesengajaan. Sama dengan ujian Nasional dan aturan zonasi, aturan ini bagus jika seluruh sekolah di Indonesia sudah setara.;0;1;0;1;in;1,24803E+18;1,69656E+18;SepatuKacaKiri;https://twitter.com/SepatuKacaKiri/status/1696559145896366340
Tue Aug 29 16:06:52 +0000 2023;1,69656E+18;Solusinya dlm jangka pendek adalah penyediaan lapangan pekerjaan dgn mendorong sektor mikro. Ada tiga cara utk mendorong lapangan pekerjaan di sektor mikro yaitu insentif fiskal, berikan akses modal, dan regulasi zonasi. #kbanews.  https://t.co/tt3HCiH2xh @SeputarAHY @Naz_lira https://t.co/1KbpVu5g6R;0;0;0;0;in;1,46014E+18;1,69656E+18;Simanjunta9Nico;https://twitter.com/Simanjunta9Nico/status/1696555022941573459
Tue Aug 29 15:59:40 +0000 2023;1,69655E+18;@fallingmonstar @CNNIndonesia Wkwk kalo nginget jaman2 sekolah emang lucu. Apalagi skrg lagi huru hara soal Zonasi, gue sbg alumni yg msh ngerasain masuk SMP-SMA pake jalur NEM cuman bisa nyimak sambil ngopi☕;0;0;0;1;in;202584667;1,69648E+18;beany_304;https://twitter.com/beany_304/status/1696553211652657488
Tue Aug 29 15:45:16 +0000 2023;1,69655E+18;@kegblgnunfaedh Sma negeri, apa itu zonasi, naik kendaraan begini dijamin rumahnya ga cuma sekedar 1-2 km dari sekolah;0;0;0;0;in;242306171;1,69651E+18;sesukaizuy;https://twitter.com/sesukaizuy/status/1696549586595373225
Tue Aug 29 15:40:17 +0000 2023;1,69655E+18;@rajapokemon19 @kegblgnunfaedh Kayaknya sekolahnya ga zonasi;0;0;0;0;in;2684791152;1,69651E+18;dairymilkkkkkks;https://twitter.com/dairymilkkkkkks/status/1696548331156377803
Tue Aug 29 15:33:52 +0000 2023;1,69655E+18;Jadi inget kemarin pas musim ppdb ada yg bilang mau nembak pindah KK sementara cuma agar lolos zonasi. Jadi KKnya dobel gitu, alamatnya disesuaikan, nanti kalo urusan selesai alamat KK kembali ke semula. Bener-bener ga habis pikir.;0;1;0;0;in;1617633097;1,69654E+18;wipawandela;https://twitter.com/wipawandela/status/1696546717620183303
Tue Aug 29 15:18:17 +0000 2023;1,69654E+18;@OposisiCerdas Sekolah sistem zonasi,bukan lagi berdasarkan nem atau nilai tertinggi untuk masuk sekolah unggulan atau favorit,sekarang skirpsi mau dihapus,hancurnya generasi gen z saat ini,dilemahkan dengan aturan cara berpikir agar mereka untuk tidak menjadi cerdas;0;1;1;8;in;597593456;1,69651E+18;RasMelayu;https://twitter.com/RasMelayu/status/1696542797632000362
Tue Aug 29 14:47:07 +0000 2023;1,69653E+18;@KompasTV Aturan zonasi sekolah juga mohon direvisi juga pakk, masa masuk sekolah modal jarak terus rapot nilai buat apa @gojekindonesia;0;0;0;0;in;1,55583E+18;1,69649E+18;PenikmatHibura2;https://twitter.com/PenikmatHibura2/status/1696534954858205652
Tue Aug 29 14:46:58 +0000 2023;1,69653E+18;@kegblgnunfaedh Bukan siswa siswi jalur zonasi 😶;0;0;0;0;in;42586818;1,69651E+18;nadaliciasihna;https://twitter.com/nadaliciasihna/status/1696534916111171959
Tue Aug 29 14:19:49 +0000 2023;1,69653E+18;@kegblgnunfaedh Sekolah negeri bukan ni? Ini Anak2 zonasi bukan ya 😁  Katanya biar dekat rumah, eh kok bawa kendaraan bermotor, bukan sepeda atau jalan kaki, kan pas PPDB kmrn jaraknya deket 🤣;0;0;0;0;in;1,04516E+18;1,69651E+18;SI_Auo;https://twitter.com/SI_Auo/status/1696528081375445256
Tue Aug 29 14:05:27 +0000 2023;1,69652E+18;@txtdrpemerintah Mending zonasi aja pak diapus please.;0;0;0;0;in;1,19159E+18;1,6965E+18;ternyatakucing;https://twitter.com/ternyatakucing/status/1696524466111775225
Tue Aug 29 13:57:43 +0000 2023;1,69652E+18;Masuk suzuran korban zonasi ini;0;8;0;5;in;1,61379E+18;1,69652E+18;bojobinzo;https://twitter.com/bojobinzo/status/1696522519191367756
Tue Aug 29 13:48:22 +0000 2023;1,69652E+18;@collegemenfess Kalo buat ank smp hoky juga,karena zonasi+un di hps kan, which is ga perlu berusaha buat nilai yg buaguss bngtt dah dpt smp/sma negeri 🥹👍;0;0;0;0;in;1,39937E+18;1,69649E+18;SndrinBrmudy;https://twitter.com/SndrinBrmudy/status/1696520168829223048
Tue Aug 29 13:44:08 +0000 2023;1,69652E+18;Sistem zonasi tidak sepenuhnya bertanggung jawab atas kesenjangan dalam infrastruktur pendidikan dan kualitas pendidikan di tingkat daerah. #userstory https://t.co/3s1PfuLewC;0;0;0;0;in;7,59693E+17;1,69652E+18;kumparan;https://twitter.com/kumparan/status/1696519101521568141
Tue Aug 29 13:26:24 +0000 2023;1,69651E+18;@kegblgnunfaedh Loh katanya zonasi. Bukannya rata2 500m kebawah? Bisalah itu jalan kaki;0;0;0;0;in;1103293034;1,69651E+18;Luthfi_HNF;https://twitter.com/Luthfi_HNF/status/1696514640073871765
Tue Aug 29 13:26:19 +0000 2023;1,69651E+18;@taetrett @sosmedkeras Ohiyaa sistem zonasi😭😭 aku ga ngerasain kalo itu wkwk;0;0;0;0;in;8,85161E+17;1,6965E+18;blushiw;https://twitter.com/blushiw/status/1696514619949658139
Tue Aug 29 13:25:55 +0000 2023;1,69651E+18;@nxxngs @collegemenfess YASSHHH, DAN DUNIA INI SMAKIN TDAK ADIL. LIAT AJH ITU GA ADA UN, PKE ZONASI. hhhh makin ga rata iya...;0;1;0;0;in;1,43875E+18;1,69648E+18;just__nami;https://twitter.com/just__nami/status/1696514516232884703
Tue Aug 29 13:10:26 +0000 2023;1,69651E+18;@txtdrpemerintah Terus buat sistem zonasi gimana kabarnya???  https://t.co/IFu6MtRXso;0;0;0;0;in;1,5784E+18;1,6965E+18;manusiabumi888;https://twitter.com/manusiabumi888/status/1696510622618587496
Tue Aug 29 13:10:18 +0000 2023;1,69651E+18;@KompasTV Pak, kapan aturan zonasi yg lebih menyusahkan itu direvisi juga;0;0;0;0;in;60553785;1,69649E+18;gb_sleepy;https://twitter.com/gb_sleepy/status/1696510589932306747
Tue Aug 29 13:00:05 +0000 2023;1,69651E+18;Pk mentri kata gw urusin zonasi dlu gausa ngurusin pt sblm gw beres s1 dan profesi 🙏🏻🙏🏻🙏🏻 (kl gue udh s1 bomat mw lanjut ln💀);0;0;0;0;in;1,46742E+18;1,69651E+18;jeongwoone;https://twitter.com/jeongwoone/status/1696508018991743257
Tue Aug 29 12:58:19 +0000 2023;1,69651E+18;@CNNIndonesia lebih urgent evaluasi kebijakan zonasi sih. Skripsi itu bukan masalah dari jaman dulu juga. tapi Zonasi ini udah menimbulkan masalah dimana mana. kasian calon siswa.;0;0;0;1;in;59497595;1,69648E+18;da_bloz;https://twitter.com/da_bloz/status/1696507574278054045
Tue Aug 29 12:52:31 +0000 2023;1,69651E+18;@CNNIndonesia Semoga ga zonk aja ya kek kebijakan zonasi yg nyatanya ga jelas dan ga dapet esensi dan tujuan idealisnya. Belum lagi kek kebijakan magang dan banyaknya problematika sistemnya yg jd malah rugiin mahasiswa... atau dibenerin dlu deh itu beasiswa yg ga tepat sasaran!;0;0;0;0;in;9,58945E+17;1,69648E+18;twentyfirstof3;https://twitter.com/twentyfirstof3/status/1696506114689642666
Tue Aug 29 12:50:49 +0000 2023;1,69651E+18;pas sma kebagian zonasi pertama, gaada un, cvd, angkatan terakhir yg dapet K16👏🏻;0;0;0;0;in;1,18072E+18;1,69651E+18;nvtellast;https://twitter.com/nvtellast/status/1696505684886687918
Tue Aug 29 12:41:06 +0000 2023;1,6965E+18;@sosmedkeras Sebenernya gw merasa skripsi penting, kenapa? Karena ini penelitian, disini mahasiswa mengimplementasikan ilmunya untuk di praktekan dalam penelitian ini  Pak menteri ini makin kesini makin kesana, sekolah zonasi kemarin disini jadi kacau banget sekarang skripsi mau dihapus;0;0;0;0;in;1,51065E+18;1,6965E+18;perjnaka;https://twitter.com/perjnaka/status/1696503240811249892
Tue Aug 29 12:37:15 +0000 2023;1,6965E+18;@collegemenfess jangan plissss entar adekku makin males gaada UN, sekolah pake zonasi, gaada skripsi 😭;0;0;0;0;in;1,37818E+18;1,69648E+18;igotchogot0102;https://twitter.com/igotchogot0102/status/1696502271201489304
Tue Aug 29 12:34:47 +0000 2023;1,6965E+18;@blushiw @sosmedkeras Yg lulusan 2019 (01L) paling ngenes soalnya, SD-SMA jadi bahan percobaan kurikulum wkwk. Terus pas lulus UN di hapuskan, pake sistem zonasi pulaa;0;2;0;0;in;7,62086E+17;1,6965E+18;taetrett;https://twitter.com/taetrett/status/1696501651753046336
Tue Aug 29 12:31:36 +0000 2023;1,6965E+18;@CNNIndonesia Gausah ngada² pak, anda hapus UN + sistem zonasi aja jadi masalah besar;0;0;0;0;in;7,17921E+17;1,69648E+18;RaisFr25;https://twitter.com/RaisFr25/status/1696500848833237217
Tue Aug 29 12:30:16 +0000 2023;1,6965E+18;@moviemenfes Tahun depan rilis lagi 'BANGKU KOSONG: AKIBAT ZONASI' 🤪;0;0;0;0;in;1,2011E+18;1,69648E+18;donisahurus;https://twitter.com/donisahurus/status/1696500511867089086
Tue Aug 29 12:28:47 +0000 2023;1,6965E+18;"@CNNIndonesia Ngehapus un skripsi dsb maju paling depan, giliran ditanya masalah Zonasi jawabnya bukan program saya"" 🤪""";0;0;0;0;in;1,2011E+18;1,69648E+18;donisahurus;https://twitter.com/donisahurus/status/1696500138544603539
Tue Aug 29 12:22:33 +0000 2023;1,6965E+18;mohon secepatnya sihh kalau iyaa gue enggak mauu jadi bahan percobaan terus✋🏻🧎🏻‍♀️ mulai dr sma zonasi, lulus sma gak pake un, kalau beneran ini bakal jadi hattrick percobaan si😔;0;0;0;0;in;1,21232E+18;1,6965E+18;raniyaaaaaaaaaa;https://twitter.com/raniyaaaaaaaaaa/status/1696498570957029533
Tue Aug 29 12:12:09 +0000 2023;1,6965E+18;@CNNIndonesia Jd masuk kuliah mau langsung skripsi gt apa pak, aneh2 aja nih menteri, moga th dpn dngn gantinya pemimpin nyari menteri yg nalar aja, UN diadakan lg biar buat semangat, ngapain sekolah lama2 G da peniliannya, trs zonasi agak direvisi kebijakan saklek tp msh ada lobang menganga;0;0;0;0;in;106988383;1,69648E+18;Ibra_Fajar;https://twitter.com/Ibra_Fajar/status/1696495953031897159
Tue Aug 29 11:45:29 +0000 2023;1,69649E+18;@collegemenfess unbk dihapus, masuk sekolah jalur zonasi, ini skripsi ngga wajib lagi dalam kata lain dihapus???. KENAPA BARU DIBERLAKUIN PAS GUE UDAH SELESAI NGEJALANI NYA???? 😭;0;0;0;0;in;4752934237;1,69648E+18;ucncllmb;https://twitter.com/ucncllmb/status/1696489243542180331
Tue Aug 29 09:24:57 +0000 2023;1,69645E+18;@irasjafii Praktek dan tempat kerjanya harus berdasarkan KTP berdomisili dimana gitu dok ?  Kalo iya tu kan sama aja zonasi hehehe.;0;0;0;0;in;1092958177;1,69634E+18;pandandjati;https://twitter.com/pandandjati/status/1696453875258347601
Tue Aug 29 09:20:23 +0000 2023;1,69645E+18;@pandandjati Zonasi apa ya.;0;1;0;1;in;51937357;1,69634E+18;irasjafii;https://twitter.com/irasjafii/status/1696452727432503564
Tue Aug 29 09:12:05 +0000 2023;1,69645E+18;LAGI PEMERATAAN GMN KALO MASI ADA SISTEM SNMPTN PAKE RAPOT ANJING??? YA TU SKOLAH FAVORITE BAKAL TTP ADA, KARNA KUOTA SNM PALING GEDE KARNA PENGARUH ALUMNI, LU BIKIN SISTEM ZONASI DOANG TANPA NGAPUS SNM YA TU  RAKYAT LO PASTI TTP MILIH SKOLAH FAV LAH ANJG;0;0;0;0;in;1,67191E+18;1,69645E+18;indirantsya;https://twitter.com/indirantsya/status/1696450639747014883
Tue Aug 29 09:10:46 +0000 2023;1,69645E+18;Hasil kegiatan monitoring implementasi zonasi kali ini menemukan 4 (empat) buah kapal/perahu  yang melakukan aktivitas penangkapan ikan dan 1 (rumpon) pada zona pemanfaatan terbatas di dalam Kawasan Konservasi Pulau Pieh, yang terdiri dari 3 (tiga) kapal bagan dan 1 (satu) perahu;0;2;0;1;in;7,23445E+17;1,69645E+18;LKKPN_Pekanbaru;https://twitter.com/LKKPN_Pekanbaru/status/1696450305721045091
Tue Aug 29 09:10:38 +0000 2023;1,69645E+18;“kAn BuAt PEmeRaTaaN” ya zonasi bagus emg buat pemerataan tapi GAUSA PK UMUR anjing. zonasi ya based jarak rumah sm skolah lah, katanya buat pemerataan gmnsi, kl mau kasi kesempatan buat yg tua masuk ya harusnya ttp liat rapot/prestasi, biar sm sm adil;0;1;0;0;in;1,67191E+18;1,69645E+18;indirantsya;https://twitter.com/indirantsya/status/1696450274213450074
